2335,0.112276,2.3324,2.3331,0.724
438,0.1141,3.2744,2.8107,0.73
1902,0.1141,3.3528,2.7766,0.715
410,0.0868007,3.3387,2.8414,0.726
901,0.0753469,3.4028,2.802,0.722
686,0.109795,3.3914,2.9372,0.716
1510,0.110205,3.5106,2.8247,0.725
528,0.11087,3.4381,2.9071,0.722
1315,0.11456,2.7431,1.7994,0.719
2328,0.0918713,2.6988,1.7591,0.727
1260,0.0918713,2.8179,1.8062,0.715
1155,0.0918713,2.8084,1.7349,0.723
1705,0.0723737,2.8592,1.7141,0.723
1739,0.0723737,2.7921,1.7058,0.723
710,0.0676114,2.7431,1.6732,0.716
1395,0.0690645,2.7927,1.6365,0.717
1371,0.0617095,2.8053,1.6376,0.712
1463,0.0617095,2.7933,1.5953,0.727
1100,0.0464574,2.8257,1.5752,0.714
2076,0.0591856,2.735,1.6055,0.727
316,0.0656804,2.8821,1.5924,0.72
264,0.0785714,2.6932,1.539,0.725
1769,0.0995775,2.9816,1.5962,0.721
432,0.0995775,2.9762,1.5265,0.721
637,0.0860106,3.0287,1.5604,0.716
1369,0.0643578,3.0924,1.5586,0.725
589,0.0860106,3.004,1.4455,0.713
588,0.0897422,3.1056,1.6335,0.724
2083,0.082726,3.1456,1.6307,0.72
160,0.082726,3.1536,1.7004,0.716
996,0.110348,2.6125,1.6908,0.719
716,0.111435,2.7224,1.4958,0.712
1873,0.11472,2.6472,2.9068,0.713
19,0.11481,2.0542,2.5294,0.723
456,0.11481,2.1358,2.3913,0.722
364,0.115954,3.0611,2.9501,0.726
218,0.0817949,3.1208,2.996,0.729
1133,0.0753652,3.1171,2.9607,0.723
1134,0.0570733,3.1712,2.9607,0.73
8,0.116688,2.0175,1.521,0.727
1266,0.113413,2.0829,1.5594,0.729
1864,0.113413,2.0238,1.4084,0.715
305,0.0867934,1.9474,1.4488,0.723
550,0.0848834,1.8628,1.444,0.728
1719,0.0848834,1.8984,1.3951,0.725
2028,0.0727234,1.8791,1.4117,0.727
2081,0.0867934,2.0868,1.402,0.726
1883,0.0555678,2.067,1.4109,0.72
1815,0.0555678,2.1105,1.3641,0.725
2039,0.0555678,2.1286,1.4386,0.727
1356,0.063559,2.1686,1.4836,0.715
1375,0.063559,2.1838,1.4673,0.714
380,0.09058,1.8076,1.3574,0.715
150,0.062983,1.758,1.3961,0.712
1651,0.0603787,1.7575,1.3513,0.728
1771,0.0521173,1.7313,1.3424,0.719
1202,0.0593275,1.703,1.372,0.717
326,0.0593275,1.697,1.425,0.729
2005,0.062983,1.8069,1.296,0.714
2112,0.0678628,1.6819,1.2964,0.726
1443,0.0696075,1.6629,1.4563,0.722
1498,0.0790036,1.6162,1.298,0.727
1388,0.0889597,1.8078,1.208,0.727
1596,0.0863845,1.8506,1.2073,0.712
1723,0.0863845,1.7653,1.1328,0.726
211,0.0743487,1.7556,1.1768,0.728
939,0.0743487,1.7077,1.1179,0.712
554,0.0597161,1.7276,1.069,0.72
1483,0.0560744,1.6881,1.041,0.715
1175,0.0559122,1.6755,0.9881,0.728
1641,0.0559122,1.6403,1.0272,0.726
653,0.0560744,1.7579,1.0225,0.712
1674,0.0563328,1.5926,1.0569,0.722
900,0.0597161,1.6916,1.1343,0.715
2026,0.0597161,1.6577,1.1469,0.727
467,0.0597161,1.6236,1.1658,0.716
36,0.0641464,1.7324,0.9585,0.727
947,0.0700012,1.5683,1.1319,0.722
1025,0.0651406,1.558,1.1417,0.712
167,0.0651406,1.5851,1.093,0.729
1987,0.0705071,1.7559,0.9447,0.72
273,0.0708845,1.526,1.2036,0.725
720,0.0721237,1.7372,0.8802,0.718
2337,0.0671858,1.725,0.8796,0.723
1408,0.0671858,1.6989,0.8715,0.724
609,0.0535779,1.6475,0.8807,0.712
374,0.0782845,1.6051,0.8798,0.714
818,0.0810978,1.5089,1.0659,0.723
976,0.0833018,1.4452,1.2127,0.719
650,0.0866122,1.9064,1.1674,0.718
2356,0.0528221,1.8814,1.1271,0.723
772,0.0476874,1.9098,1.1291,0.729
139,0.0476874,1.8466,1.1043,0.715
2171,0.0528221,1.938,1.2093,0.724
2093,0.0781665,1.8828,1.0359,0.726
798,0.0493685,1.8978,1.0436,0.712
341,0.0347818,1.9279,1.0527,0.715
487,0.0347818,1.9304,1.0385,0.723
1886,0.0851604,1.9268,1.2869,0.723
1611,0.0866732,1.8369,0.9152,0.729
1397,0.0866732,1.8424,0.9268,0.725
1430,0.0866732,1.8276,0.8352,0.729
2004,0.0882111,1.7948,0.7773,0.723
2105,0.066815,1.7668,0.7546,0.727
1336,0.066815,1.7726,0.7291,0.715
256,0.0766515,1.8659,0.7491,0.728
1148,0.0882111,1.9118,0.8118,0.717
262,0.0911468,2.11,1.2734,0.716
630,0.0912018,1.744,0.6432,0.726
1788,0.0841296,1.6688,0.6056,0.723
706,0.0841296,1.7809,0.6112,0.713
2042,0.0835239,1.7128,0.6515,0.726
2209,0.0835239,1.842,0.556,0.727
2162,0.0841296,1.6769,0.5413,0.721
1418,0.0878588,1.6501,0.5199,0.718
61,0.0878588,1.5669,0.5179,0.719
2035,0.0924723,1.374,1.154,0.713
1112,0.0496465,1.336,1.1805,0.725
1070,0.0496465,1.3568,1.1235,0.717
2298,0.0352433,1.3721,1.1044,0.712
97,0.0312995,1.3462,1.108,0.72
196,0.0312995,1.3992,1.0999,0.727
337,0.0516523,1.3032,1.1366,0.721
517,0.0516523,1.284,1.1623,0.713
2180,0.0330625,1.2802,1.1689,0.728
464,0.0330625,1.2842,1.1919,0.727
1451,0.0542381,1.3023,1.0764,0.716
394,0.0542381,1.3032,1.0483,0.714
1211,0.0542381,1.2976,1.0599,0.73
705,0.0559147,1.2512,1.0989,0.719
636,0.0562427,1.2177,1.0539,0.723
1468,0.0562427,1.2039,1.1217,0.724
1757,0.0527459,1.2237,1.1541,0.713
1476,0.0424388,1.2002,1.1387,0.728
297,0.0424388,1.2157,1.1943,0.724
1777,0.0570242,1.3152,1.2395,0.722
201,0.0578586,1.2184,1.2365,0.731
547,0.059129,1.2417,1.2468,0.716
2312,0.0615987,1.1605,1.2575,0.73
1786,0.0545136,1.1183,1.2692,0.726
1328,0.0483344,1.1463,1.2655,0.713
387,0.0483344,1.0983,1.2253,0.729
259,0.0474616,1.1348,1.2107,0.719
1149,0.0474616,1.0893,1.2095,0.724
1830,0.0457896,1.0908,1.1809,0.714
2027,0.0509421,1.063,1.1384,0.718
1306,0.062631,1.3117,1.281,0.728
2198,0.0656613,1.2728,0.9908,0.723
644,0.044022,1.2916,0.9796,0.717
136,0.0251637,1.3093,0.9776,0.712
2372,0.0251637,1.3005,0.9566,0.722
1895,0.025975,1.2988,0.9307,0.723
1802,0.0493037,1.2999,0.9034,0.712
2119,0.0408686,1.3348,0.8852,0.723
1048,0.0408686,1.2876,0.8711,0.727
205,0.0480052,1.3446,0.9,0.73
449,0.0480052,1.3759,0.8625,0.713
1690,0.0633698,1.2848,0.8078,0.726
1701,0.0691974,1.1667,1.0382,0.716
1390,0.0728127,1.1836,0.9808,0.727
2144,0.0728127,1.0979,1.0617,0.712
1920,0.0738806,1.0135,1.1931,0.722
913,0.0738806,1.1224,1.1037,0.724
2058,0.0749853,1.0261,1.0401,0.713
773,0.0756485,1.4034,0.9475,0.727
1665,0.0723172,1.4183,0.9481,0.725
1007,0.0721301,1.409,1.0196,0.727
999,0.0721301,1.4541,0.9879,0.731
2019,0.0775797,0.9782,1.2351,0.713
522,0.0786342,1.0458,1.2995,0.723
324,0.0742233,1.0562,1.3389,0.724
1261,0.0733366,1.0636,1.3481,0.728
1744,0.0697379,1.0213,1.4034,0.724
2031,0.0733366,0.9899,1.4352,0.725
321,0.0742233,0.9785,1.3304,0.728
1229,0.0793771,1.2724,1.3495,0.72
634,0.080092,1.1719,0.9437,0.726
1940,0.0717106,1.1953,0.903,0.712
2191,0.0717106,1.1149,0.9016,0.715
347,0.049106,1.1225,0.8841,0.715
1492,0.048963,1.0962,0.9254,0.715
751,0.048963,1.0973,0.8558,0.717
904,0.0495611,1.0631,0.8917,0.73
2311,0.0512588,1.03,0.9127,0.719
2141,0.0813123,1.3962,1.2382,0.729
1513,0.0822849,1.0115,0.8299,0.713
140,0.0850534,0.9458,0.7765,0.718
1210,0.0848119,0.9307,0.7911,0.728
2098,0.0848119,0.9323,0.7018,0.723
1768,0.0760746,0.939,0.6372,0.72
525,0.050002,0.9356,0.665,0.719
902,0.050002,0.8976,0.6177,0.72
1341,0.050002,0.9464,0.5884,0.712
2221,0.060749,0.8814,0.5597,0.712
690,0.0674375,0.8808,0.4978,0.716
1416,0.0674375,0.8533,0.4986,0.717
875,0.0728413,0.7916,0.46,0.72
2094,0.0654978,0.7744,0.4827,0.719
1749,0.0490722,0.7276,0.4714,0.712
1747,0.0486511,0.7296,0.4629,0.716
2285,0.0486511,0.7152,0.499,0.719
269,0.0744484,0.658,0.4429,0.72
1293,0.0791769,0.9295,0.4355,0.712
1207,0.0846794,0.6228,0.5195,0.712
965,0.0736797,0.6243,0.5644,0.72
1909,0.0456318,0.6377,0.5421,0.719
2222,0.0456318,0.6251,0.5916,0.727
1239,0.0842886,0.6885,0.6467,0.72
689,0.0621016,0.7223,0.6249,0.723
1855,0.0403321,0.7468,0.638,0.727
122,0.0403321,0.7553,0.6372,0.716
1780,0.0621016,0.6629,0.7022,0.731
2277,0.0754669,0.7858,0.7062,0.718
863,0.0640981,0.8386,0.6795,0.716
163,0.0640981,0.8127,0.716,0.729
188,0.0640981,0.7594,0.7643,0.724
2234,0.0693906,0.7295,0.7759,0.727
932,0.0669071,0.7076,0.8102,0.719
812,0.0551157,0.7561,0.8359,0.714
183,0.0551157,0.6945,0.8547,0.72
1898,0.0554379,0.6567,0.7886,0.715
2126,0.0691263,0.8237,0.8472,0.723
1677,0.0703499,0.8238,0.855,0.715
1190,0.0748674,0.609,0.8433,0.712
998,0.0866269,0.5822,0.8654,0.721
679,0.0718146,0.5238,0.8947,0.719
208,0.0653685,0.5535,0.9312,0.723
897,0.0653685,0.4779,0.8743,0.721
1725,0.0677868,0.4839,0.9495,0.719
701,0.0723398,0.4601,0.8317,0.73
1688,0.0723398,0.4895,0.8036,0.731
874,0.0723398,0.4481,0.7581,0.721
1419,0.075113,0.4997,0.7203,0.725
371,0.0841364,0.4634,0.6552,0.73
2261,0.0934764,1.5567,0.4994,0.727
1730,0.0934764,1.5518,0.6101,0.716
1553,0.0934764,1.4969,0.5833,0.724
1942,0.0616137,1.4744,0.574,0.712
2289,0.0416425,1.4545,0.5981,0.723
991,0.0416425,1.4394,0.5543,0.723
1676,0.0967962,1.2693,0.7123,0.723
2037,0.0578882,1.2581,0.6626,0.72
1027,0.0545505,1.2354,0.673,0.728
639,0.0521412,1.2151,0.6952,0.712
1546,0.0545505,1.2038,0.7248,0.712
2296,0.0671539,1.1593,0.6592,0.722
382,0.0671539,1.1402,0.6309,0.716
1186,0.0671539,1.1054,0.65,0.724
992,0.0644399,1.0415,0.6477,0.716
1686,0.0683474,1.1196,0.5658,0.713
2283,0.0683474,1.1148,0.5564,0.73
71,0.0584513,1.1124,0.5225,0.729
519,0.0467197,1.0864,0.5054,0.727
2217,0.0650942,1.0388,0.5497,0.73
1169,0.067611,1.0501,0.576,0.731
1574,0.0861481,1.3178,0.6005,0.719
1347,0.0861481,1.3355,0.6247,0.723
437,0.0861481,1.2509,0.5522,0.713
2103,0.0862332,1.3717,0.6797,0.729
1173,0.0922786,1.062,0.7374,0.723
1396,0.0959546,1.1675,0.4452,0.715
739,0.0963216,1.3962,0.7166,0.712
2133,0.0975935,1.7687,1.4931,0.713
386,0.0980591,0.5271,0.5518,0.723
450,0.0990609,0.9281,0.3457,0.713
2056,0.0996272,1.4774,0.4391,0.726
2314,0.101275,0.525,0.5882,0.712
296,0.102412,0.9114,0.9071,0.725
1972,0.10375,1.2645,0.4104,0.727
392,0.103986,1.7379,1.5924,0.715
1552,0.103986,1.7316,1.6796,0.723
1980,0.103986,1.7911,1.6257,0.719
2015,0.102025,1.8923,1.6131,0.722
2291,0.102025,1.8877,1.6769,0.724
285,0.102025,1.9363,1.6091,0.715
462,0.104191,1.3509,1.3762,0.712
1907,0.104191,1.3693,1.3927,0.718
882,0.103643,1.4637,1.406,0.72
2055,0.103643,1.309,1.4764,0.728
1590,0.103643,1.3368,1.5001,0.722
827,0.103643,1.2967,1.5248,0.713
1263,0.106223,0.9164,0.9376,0.717
2008,0.106746,1.2408,0.5228,0.715
1884,0.107778,1.3734,0.4691,0.722
1200,0.107778,1.4434,0.3894,0.724
422,0.0827733,1.3748,0.3807,0.731
281,0.0827733,1.4543,0.3075,0.719
2156,0.0493867,1.4405,0.2967,0.723
1199,0.0493867,1.4603,0.2791,0.729
2168,0.0447295,1.5001,0.2904,0.712
2110,0.088868,1.3422,0.302,0.727
708,0.0960087,1.5623,0.3632,0.719
1000,0.109127,0.5067,1.0562,0.721
2107,0.109127,0.5215,1.0685,0.728
349,0.107619,0.415,1.0769,0.715
443,0.107619,0.6117,1.0962,0.712
1996,0.109508,1.5759,1.3216,0.715
2164,0.109567,1.4082,0.1829,0.723
1522,0.112589,1.935,0.4935,0.716
85,0.0882423,1.8844,0.5542,0.722
2157,0.0792518,1.9595,0.5754,0.725
1575,0.0859585,2.0157,0.5508,0.723
1083,0.0613809,2.0221,0.5058,0.723
157,0.0532828,2.0427,0.5325,0.729
1717,0.0532828,2.0408,0.4564,0.716
1977,0.0532828,2.063,0.4267,0.72
322,0.0532828,2.0705,0.4191,0.731
66,0.0770552,2.1174,0.5513,0.727
1079,0.0770552,2.1172,0.5786,0.722
1496,0.0770552,2.162,0.5104,0.712
956,0.0822088,2.2071,0.4605,0.719
779,0.09258,2.1027,0.333,0.72
1297,0.0517815,2.1173,0.3334,0.731
2109,0.0517815,2.1382,0.3222,0.731
1152,0.0517815,2.0764,0.2888,0.714
1215,0.0736209,2.0085,0.263,0.726
2074,0.113834,0.8502,1.003,0.721
918,0.0760269,0.8899,1.0511,0.723
60,0.0760269,0.873,1.0755,0.723
1405,0.0760269,0.7894,1.012,0.73
638,0.0765086,0.8364,1.1425,0.718
666,0.106025,0.8171,1.2005,0.716
1721,0.115283,2.192,1.1974,0.731
2010,0.0535992,2.2146,1.2251,0.712
1011,0.0535992,2.15,1.1641,0.731
1731,0.0535992,2.2336,1.1975,0.72
13,0.0430299,2.2555,1.1888,0.727
195,0.0906944,2.121,1.0788,0.73
2238,0.10105,2.2336,1.0904,0.72
2092,0.10105,2.216,1.0827,0.722
1106,0.10105,2.3308,1.0707,0.714
1962,0.115702,2.3824,1.0882,0.714
235,0.116528,1.2136,1.6051,0.728
660,0.116944,1.5162,1.4429,0.725
2045,0.117118,3.2715,2.1614,0.727
1936,0.075626,3.2992,2.2248,0.728
2206,0.075626,3.2417,2.0919,0.728
1473,0.0687336,3.2516,2.1392,0.726
134,0.0687336,3.2653,2.06,0.716
306,0.0687336,3.2315,2.0244,0.72
146,0.0732093,3.3384,2.0599,0.72
2137,0.0856435,3.1493,2.0014,0.727
1848,0.0856435,3.1385,1.9705,0.715
1279,0.0856435,3.113,1.9362,0.712
